time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/02/24/13:33:28.992365,2272,1645706008,985933303,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9954, 0.004599967555078635, 0.0,0.0,",
2022/02/24/13:33:29.031664,2273,1645706009,28070688,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9939, 0.006099924341355809, 0.0,0.0,",
2022/02/24/13:33:29.109198,2274,1645706009,107231378,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9926, 0.007399864929771135, 0.0,0.0,",
2022/02/24/13:33:29.152201,2275,1645706009,149065494,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9925, 0.007499859379745854, 0.0,0.0,",
2022/02/24/13:33:29.195015,2276,1645706009,191452503,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9934, 0.0065999041705046375, 0.0,0.0,",
2022/02/24/13:33:29.248132,2277,1645706009,242892980,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9948, 0.005199953131427042, 0.0,0.0,",
2022/02/24/13:33:29.301853,2278,1645706009,290507555,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9962, 0.0037999817094918277, 0.0,0.0,",
2022/02/24/13:33:29.336875,2279,1645706009,334684610,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4395, 0.0037999817094918277, 0.0,0.0,",
2022/02/24/13:33:29.410684,2280,1645706009,408804893,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9954, 0.004599967555078635, 0.0,0.0,",
2022/02/24/13:33:29.452248,2281,1645706009,448597192,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9983, 0.0016999983623362078, 0.0,0.0,",
2022/02/24/13:33:29.490862,2282,1645706009,488596677,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9965, 0.003499985708438324, 0.0,0.0,",
2022/02/24/13:33:29.529573,2283,1645706009,527386665,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9994, 0.0005999999280000605, 0.0,0.0,",
2022/02/24/13:33:29.608071,2284,1645706009,603580236,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4384, 0.0005999999280000605, 0.0,0.0,",
2022/02/24/13:33:29.652097,2285,1645706009,648572206,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0004, -0.0003999999786666247, 0.0,0.0,",
2022/02/24/13:33:29.693449,2286,1645706009,690550088,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4403, -0.0003999999786666247, 0.0,0.0,",
