time,.header.seq,.header.stamp.secs,secs,,.header.frame_id,.header.stamp.nsecs,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2022/03/09/18:22:17.908050,8617,1646846536,1.907747745,1646846537.90775,0.00299364320098,0.0203182845274,-0.911378350361,0.411056818344,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.000436211936176,-0.000415182672441,0.000568657182157,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0133449541032,-0.0126767818071,-0.114255178571,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:17.938053,8618,1646846536,1.937716575,1646846537.93772,0.00298654677062,0.0203227838455,-0.911378014782,0.411057391573,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.000283044762909,-0.00186866521835,-0.000796169042587,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.000184479653835,-0.00588147668168,-0.115005961061,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:17.966703,8619,1646846536,1.966401054,1646846537.9664,0.0030015379622,0.0203350957374,-0.911374192452,0.411065148101,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00035376381129,-0.000952849164605,-0.00223645986989,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0114635393769,-0.00730752121657,-0.106934464574,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:17.999748,8620,1646846536,1.999364213,1646846537.99936,0.0029983554559,0.0203301147455,-0.911381123704,0.411050050061,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.000602553598583,-0.00178949162364,-0.00058707036078,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0068829768151,0.00336737494916,-0.122198621035,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.027348,8621,1646846536,2.26901019,1646846538.26901,0.00300378147599,0.0203479669517,-0.911374302092,0.411064251698,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00123929325491,-0.000361518003047,-0.00168946292251,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.000773184634745,-0.00910988889635,-0.114429425597,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.058529,8622,1646846536,2.56878136,1646846538.56878,0.00300497188548,0.0203539613515,-0.911375470578,0.411061355555,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.000867837108672,-0.00126961059868,0.00106353405863,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0138475953788,-0.00125755336136,-0.123416011333,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.086200,8623,1646846536,2.85723269,1646846538.85723,0.00299878523323,0.0203476480634,-0.911368738884,0.411076637977,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.000182574614882,0.000252705998719,0.00182815315202,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00882476404309,-0.0102450344525,-0.11742261529,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.121531,8624,1646846536,2.120232281,1646846538.12023,0.00300025450819,0.0203394148167,-0.911362404362,0.411091078222,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.00186642399058,0.000316594727337,-0.000997565686703,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00958596188575,-0.00459159918129,-0.120709335208,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.147694,8625,1646846536,2.147351143,1646846538.14735,0.00300206689445,0.02034151832,-0.911363631712,0.411088239944,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.000547053292394,0.00105885323137,-0.00304583739489,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00626916535199,-0.000352002382278,-0.116370116472,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.176057,8626,1646846536,2.175771704,1646846538.17577,0.00300251293429,0.0203324290257,-0.911372160366,0.411069778207,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.000441826414317,-0.000163950026035,0.000367743894458,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00702955920249,-0.0153930692933,-0.105435823202,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.205827,8627,1646846536,2.205411768,1646846538.20541,0.00300481413777,0.02032434237,-0.91137056966,0.411073687989,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.00193374976516,0.000735299661756,0.000851172953844,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0112351325154,-0.000147404652089,-0.114710091949,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.240357,8628,1646846536,2.238750123,1646846538.23875,0.0030118579584,0.0203268934558,-0.911370586063,0.411073473934,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.00200708629563,0.00122802890837,0.00113380746916,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0124438616261,-0.00239600624889,-0.118155856133,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.265543,8629,1646846536,2.265161208,1646846538.26516,0.00301215700342,0.0203287967549,-0.911369965097,0.411074754336,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00103601813316,-0.00152436830103,-5.6161545217E-05,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00837094701827,-0.00207545092329,-0.117558855414,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.295421,8630,1646846536,2.295111575,1646846538.29511,0.00301207583211,0.0203246096608,-0.911373128807,0.411067947825,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0017461841926,-0.000246782787144,0.000432804226875,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0138322829828,-0.00136475840583,-0.117405658364,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.325119,8631,1646846536,2.324770793,1646846538.32477,0.0029961911372,0.02033199115,-0.911366843128,0.411081634499,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.000841363333166,-0.000507302582264,0.00133668258786,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00579170364887,0.00185868367553,-0.125343253613,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.356407,8632,1646846536,2.354789244,1646846538.35479,0.0029805265399,0.0203323192168,-0.911366457758,0.411082586508,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-4.85880300403E-05,-0.00048925448209,0.00116470223293,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00730624213815,-0.0139860282093,-0.128185585141,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.384704,8633,1646846536,2.384372621,1646846538.38437,0.00298175735264,0.0203291739736,-0.911366401835,0.411082857116,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00278491899371,-0.000382035970688,0.00130974967033,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00707308441401,0.000380799919367,-0.114711261392,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.414406,8634,1646846536,2.414102644,1646846538.4141,0.00297176145336,0.0203496277239,-0.911362578045,0.411090394713,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00165084935725,0.00054285954684,-0.00048175547272,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0169572177529,-0.0105574402213,-0.12700093925,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.460957,8635,1646846536,2.460586384,1646846538.46059,0.00297314760258,0.0203485894409,-0.911354139121,0.411109144155,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.000440509989858,0.000490034930408,-0.000287258066237,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00307040948421,-0.0129290708899,-0.1123308599,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.475166,8636,1646846536,2.474193935,1646846538.47419,0.0029259660416,0.0202833557232,-0.91126060719,0.411319984911,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0150821758434,0.011830736883,0.049737624824,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.163596103862,0.246687103081,-0.103890988827,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.503836,8637,1646846536,2.503433497,1646846538.50343,0.0026359170021,0.0199395869796,-0.910867475763,0.41220857149,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.027758166194,0.0163655057549,0.0593062341213,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.22335822925,0.452360812314,-0.120353239775,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.536049,8638,1646846536,2.535687911,1646846538.53569,0.00211949024201,0.0195790040742,-0.910792684363,0.412394054845,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0531979650259,0.000526399351656,-0.0362310521305,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.412428312823,0.703735646456,-0.122420230508,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.568098,8639,1646846536,2.566918655,1646846538.56692,0.00119375593956,0.0192493837028,-0.911352380281,0.411174993318,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0872528776526,-0.0105366380885,-0.12548610568,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.50474254556,1.0243212314,-0.0837888461351,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.593381,8640,1646846536,2.5929118,1646846538.59291,-0.000227727230267,0.0187071293966,-0.912148009796,0.409433754929,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.132272228599,-0.00068493373692,-0.11055496335,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.150554839522,1.50791797936,-0.15745382309,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.623750,8641,1646846536,2.622940426,1646846538.62294,-0.00230010914376,0.0176914758498,-0.912741675866,0.408147466387,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.183502271771,0.011547264643,-0.0547528192401,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.419062819518,1.78238189667,-0.0731550997496,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.653250,8642,1646846536,2.652080125,1646846538.65208,-0.00505962493524,0.016235766479,-0.912905106015,0.407817443833,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.2348408252,0.0109901307151,0.0243318788707,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.125463377349,1.7819597277,-0.169283909798,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.689716,8643,1646846536,2.686731346,1646846538.68673,-0.00866199942253,0.0145512008169,-0.912634850309,0.408424855172,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.290633112192,-0.00606345385313,0.0854220017791,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.363545041792,2.08438663825,-0.17148129344,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.713227,8644,1646846536,2.712370931,1646846538.71237,-0.0132245327021,0.0127410417751,-0.912139540287,0.409468236418,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.355417996645,-0.0286770910025,0.0902626290917,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.535732751973,2.39587746397,-0.142383794188,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.742329,8645,1646846536,2.741961056,1646846538.74196,-0.0187262410279,0.0107512492922,-0.911742620051,0.410194019114,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.413664758205,-0.0346274524927,0.065947368741,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.449870336987,2.23727378592,-0.292359028459,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.771314,8646,1646846536,2.770956987,1646846538.77096,-0.0247492700292,0.00840370785891,-0.911211432076,0.411108960473,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.445065557957,-0.0156130865216,0.138774991035,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.230864628889,1.61752345204,-0.192730075121,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.813801,8647,1646846536,2.812210117,1646846538.81221,-0.0310658482306,0.00542226375226,-0.909749566156,0.413958015998,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.469347238541,-0.00150778796524,0.356099903584,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.519141679555,1.36603236794,-0.355413063169,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.843371,8648,1646846536,2.841694048,1646846538.84169,-0.037527036757,0.00168237283254,-0.906748468551,0.419995364158,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.477590560913,0.00567550491542,0.587096214294,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.0564018036425,1.01452188268,-0.292934394479,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.861380,8649,1646846536,2.860990308,1646846538.86099,-0.0439444259412,-0.00251211505737,-0.902582808587,0.428260260063,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.47696313262,-0.00649264175445,0.65857899189,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.363663776815,0.862387929484,-0.312990344167,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.890732,8650,1646846536,2.890247671,1646846538.89025,-0.050335248927,-0.00656359982129,-0.898741194193,0.435531339553,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.4791854918,-0.0287093892694,0.465094596148,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.87848706834,0.80514887765,-0.347986514568,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.921485,8651,1646846536,2.921048336,1646846538.92105,-0.0567328731717,-0.0100464069239,-0.896251024463,0.4397892131,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.467839151621,-0.0329474210739,0.268787562847,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.555925636142,0.646696130857,-0.305829259157,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.953446,8652,1646846536,2.953087312,1646846538.95309,-0.0630218358698,-0.0131976165886,-0.894502250697,0.442402299517,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.45238789916,-0.0364058315754,0.207943543792,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.186202243567,0.227192102373,-0.401976195574,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:18.980774,8653,1646846536,2.980325921,1646846538.98033,-0.069005016385,-0.0161728666883,-0.892945385738,0.44455065424,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.42884516716,-0.0357558019459,0.181302055717,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.26840463046,-0.233323931247,-0.328328175545,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:19.010304,8654,1646846536,3.9818264,1646846539.98183,-0.0746415575498,-0.0187215345155,-0.891857343203,0.44572258346,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.392978221178,-0.0429659634829,0.0432300567627,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.421795186847,-0.623328683674,-0.393110647202,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:19.042330,8655,1646846536,3.40929283,1646846539.40929,-0.0798255787617,-0.0200949938162,-0.892252555994,0.443970094173,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.318759262562,-0.053648609668,-0.236286059022,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.645291118026,-1.75284366354,-0.337717634439,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:19.072499,8656,1646846536,3.71910065,1646846539.7191,-0.0841052563152,-0.0199486847818,-0.894423727778,0.438787592148,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.230505153537,-0.0419051647186,-0.452467501163,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.00756541997194,-2.70042925268,-0.310652627349,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:19.099837,8657,1646846536,3.99175428,1646846539.99175,-0.0873834683426,-0.0185774566885,-0.897875962943,0.431089042696,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.156700760126,-0.0349359512329,-0.6138677001,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.0771152727306,-2.61424597174,-0.340255326033,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:19.128886,8658,1646846536,3.128622335,1646846539.12862,-0.0898030107169,-0.0163433439502,-0.902127733684,0.421703529145,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.101301014423,-0.0231413096189,-0.708056151867,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.162296596728,-2.4831864801,-0.288158388734,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:19.161925,8659,1646846536,3.161485372,1646846539.16149,-0.0915379409481,-0.0135677902174,-0.906730953964,0.411431279267,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0689416229725,-0.0182380527258,-0.741114377975,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.215234655999,-2.34737261742,-0.27414085865,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:19.190182,8660,1646846536,3.18969257,1646846539.18969,-0.0927953991047,-0.0106026531711,-0.911232098322,0.401164131794,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0445661023259,-0.0186907686293,-0.707601487637,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.249674427286,-2.18661029354,-0.229980931878,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:19.219346,8661,1646846536,3.21841245,1646846539.21841,-0.0937509364443,-0.00773442671833,-0.915315100655,0.39159827256,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0381751619279,-0.0188791416585,-0.633695840836,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.291756436341,-2.08538870484,-0.179007244706,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:19.248050,8662,1646846536,3.247791536,1646846539.24779,-0.094576624008,-0.00518060514041,-0.918739536313,0.383335477014,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0386414453387,-0.0242975912988,-0.523178219795,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.311367741823,-2.01261265084,-0.118841149807,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:19.282188,8663,1646846536,3.281819805,1646846539.28182,-0.095374315211,-0.0030500112365,-0.921392229848,0.376737038536,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0410298630595,-0.0320084765553,-0.394640177488,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.327848703861,-2.00984808728,-0.103806788921,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:19.308309,8664,1646846536,3.307958377,1646846539.30796,-0.0961710251012,-0.00133618319047,-0.923279357869,0.371893231826,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.038404636085,-0.0387344546616,-0.276099592447,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.363613856211,-2.06576120988,-0.109048817754,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:19.338959,8665,1646846536,3.337441843,1646846539.33744,-0.0967919608333,3.79210352318E-05,-0.92455020094,0.368562397461,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0186874885112,-0.0367058850825,-0.185845553875,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.438204520494,-2.21040568382,-0.131572292447,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:19.368747,8666,1646846536,3.3682205,1646846539.36822,-0.097029026471,0.00113290233485,-0.925426163806,0.366292915435,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0117657678202,-0.0269500613213,-0.1308260113,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.520744693726,-2.32017385527,-0.185189505816,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
